timestamp,ticker,action,quantity,exchange,price,commission
2011-03-11 00:00:00,600519,BOT,100,China,115.873,0.0
2011-03-15 00:00:00,600519,SLD,100,China,114.031,0.0
2011-03-16 00:00:00,600519,BOT,100,China,115.499,0.0
2011-03-29 00:00:00,600519,SLD,100,China,114.978,0.0
2011-04-25 00:00:00,600519,BOT,100,China,115.622,0.0
2011-08-08 00:00:00,600519,SLD,100,China,141.835,0.0
2011-08-10 00:00:00,600519,BOT,100,China,143.089,0.0
2011-08-23 00:00:00,600519,SLD,100,China,145.703,0.0
2011-08-24 00:00:00,600519,BOT,100,China,146.198,0.0
2011-09-05 00:00:00,600519,SLD,100,China,147.924,0.0
2011-10-18 00:00:00,600519,BOT,100,China,139.693,0.0
2011-10-20 00:00:00,600519,SLD,100,China,136.534,0.0
2011-10-24 00:00:00,600519,BOT,100,China,139.256,0.0
2011-11-16 00:00:00,600519,SLD,100,China,143.196,0.0
2011-11-23 00:00:00,600519,BOT,100,China,147.294,0.0
2011-12-06 00:00:00,600519,SLD,100,China,144.486,0.0
2012-01-31 00:00:00,600519,BOT,100,China,132.057,0.0
2012-03-07 00:00:00,600519,SLD,100,China,138.239,0.0
2012-03-12 00:00:00,600519,BOT,100,China,142.573,0.0
2012-03-28 00:00:00,600519,SLD,100,China,142.057,0.0
2012-04-06 00:00:00,600519,BOT,100,China,147.229,0.0
2012-05-16 00:00:00,600519,SLD,100,China,156.162,0.0
2012-05-22 00:00:00,600519,BOT,100,China,161.184,0.0
2012-05-24 00:00:00,600519,SLD,100,China,156.076,0.0
2012-05-30 00:00:00,600519,BOT,100,China,162.609,0.0
2012-06-26 00:00:00,600519,SLD,100,China,166.635,0.0
2012-06-27 00:00:00,600519,BOT,100,China,170.489,0.0
2012-06-28 00:00:00,600519,SLD,100,China,169.049,0.0
2012-07-03 00:00:00,600519,BOT,100,China,172.645,0.0
2012-07-18 00:00:00,600519,SLD,100,China,174.555,0.0
2012-07-25 00:00:00,600519,BOT,100,China,181.548,0.0
2012-07-27 00:00:00,600519,SLD,100,China,179.576,0.0
2012-08-07 00:00:00,600519,BOT,100,China,180.536,0.0
2012-08-10 00:00:00,600519,SLD,100,China,177.553,0.0
2012-08-13 00:00:00,600519,BOT,100,China,179.576,0.0
2012-08-15 00:00:00,600519,SLD,100,China,177.175,0.0
2012-09-07 00:00:00,600519,BOT,100,China,169.68,0.0
2012-09-19 00:00:00,600519,SLD,100,China,167.461,0.0
2012-09-25 00:00:00,600519,BOT,100,China,168.443,0.0
2012-10-26 00:00:00,600519,SLD,100,China,174.679,0.0
2012-10-31 00:00:00,600519,BOT,100,China,177.284,0.0
2012-11-05 00:00:00,600519,SLD,100,China,175.501,0.0
2012-12-18 00:00:00,600519,BOT,100,China,153.651,0.0
2012-12-24 00:00:00,600519,SLD,100,China,145.524,0.0
2012-12-27 00:00:00,600519,BOT,100,China,148.245,0.0
2013-01-07 00:00:00,600519,SLD,100,China,147.343,0.0
2013-01-09 00:00:00,600519,BOT,100,China,153.891,0.0
2013-01-14 00:00:00,600519,SLD,100,China,147.568,0.0
2013-01-15 00:00:00,600519,BOT,100,China,150.486,0.0
2013-01-16 00:00:00,600519,SLD,100,China,148.201,0.0
2013-03-07 00:00:00,600519,BOT,100,China,130.476,0.0
2013-03-15 00:00:00,600519,SLD,100,China,127.406,0.0
2013-04-11 00:00:00,600519,BOT,100,China,122.458,0.0
2013-06-14 00:00:00,600519,SLD,100,China,142.472,0.0
2013-07-01 00:00:00,600519,BOT,100,China,143.555,0.0
2013-07-10 00:00:00,600519,SLD,100,China,141.954,0.0
2013-07-11 00:00:00,600519,BOT,100,China,144.314,0.0
2013-07-12 00:00:00,600519,SLD,100,China,141.811,0.0
2013-08-13 00:00:00,600519,BOT,100,China,132.643,0.0
2013-08-19 00:00:00,600519,SLD,100,China,130.012,0.0
2013-08-22 00:00:00,600519,BOT,100,China,130.779,0.0
2013-08-23 00:00:00,600519,SLD,100,China,128.885,0.0
2013-10-16 00:00:00,600519,BOT,100,China,106.79,0.0
2013-10-25 00:00:00,600519,SLD,100,China,101.906,0.0
2013-11-12 00:00:00,600519,BOT,100,China,104.498,0.0
2013-11-25 00:00:00,600519,SLD,100,China,103.348,0.0
2013-11-26 00:00:00,600519,BOT,100,China,105.047,0.0
2013-12-02 00:00:00,600519,SLD,100,China,102.582,0.0
2014-01-21 00:00:00,600519,BOT,100,China,94.203,0.0
2014-03-25 00:00:00,600519,SLD,100,China,116.928,0.0
2014-03-26 00:00:00,600519,BOT,100,China,119.01,0.0
2014-03-27 00:00:00,600519,SLD,100,China,117.537,0.0
2014-04-02 00:00:00,600519,BOT,100,China,121.017,0.0
2014-04-10 00:00:00,600519,SLD,100,China,119.867,0.0
2014-04-11 00:00:00,600519,BOT,100,China,129.261,0.0
2014-04-25 00:00:00,600519,SLD,100,China,121.588,0.0
2014-06-09 00:00:00,600519,BOT,100,China,114.456,0.0
2014-08-18 00:00:00,600519,SLD,100,China,135.134,0.0
2014-09-03 00:00:00,600519,BOT,100,China,138.072,0.0
2014-09-15 00:00:00,600519,SLD,100,China,134.879,0.0
2014-09-25 00:00:00,600519,BOT,100,China,136.662,0.0
2014-09-26 00:00:00,600519,SLD,100,China,135.219,0.0
2014-09-29 00:00:00,600519,BOT,100,China,137.079,0.0
2014-10-08 00:00:00,600519,SLD,100,China,134.029,0.0
2014-10-22 00:00:00,600519,BOT,100,China,133.775,0.0
2014-10-27 00:00:00,600519,SLD,100,China,131.558,0.0
2014-10-29 00:00:00,600519,BOT,100,China,133.758,0.0
2014-10-30 00:00:00,600519,SLD,100,China,131.736,0.0
2014-11-17 00:00:00,600519,BOT,100,China,135.898,0.0
2014-11-19 00:00:00,600519,SLD,100,China,129.621,0.0
2014-11-25 00:00:00,600519,BOT,100,China,129.783,0.0
2015-01-14 00:00:00,600519,SLD,100,China,153.633,0.0
2015-01-16 00:00:00,600519,BOT,100,China,157.964,0.0
2015-01-19 00:00:00,600519,SLD,100,China,145.64,0.0
2015-02-10 00:00:00,600519,BOT,100,China,154.117,0.0
2015-05-15 00:00:00,600519,SLD,100,China,205.214,0.0
2015-05-20 00:00:00,600519,BOT,100,China,211.746,0.0
2015-06-04 00:00:00,600519,SLD,100,China,203.847,0.0
2015-06-09 00:00:00,600519,BOT,100,China,217.861,0.0
2015-06-10 00:00:00,600519,SLD,100,China,215.568,0.0
2015-06-11 00:00:00,600519,BOT,100,China,218.94,0.0
2015-06-16 00:00:00,600519,SLD,100,China,214.464,0.0
2015-07-01 00:00:00,600519,BOT,100,China,213.173,0.0
2015-07-02 00:00:00,600519,SLD,100,China,208.102,0.0
2015-07-10 00:00:00,600519,BOT,100,China,214.005,0.0
2015-07-22 00:00:00,600519,SLD,100,China,205.927,0.0
2015-07-24 00:00:00,600519,BOT,100,China,207.991,0.0
2015-07-27 00:00:00,600519,SLD,100,China,191.114,0.0
2015-08-14 00:00:00,600519,BOT,100,China,198.958,0.0
2015-08-17 00:00:00,600519,SLD,100,China,193.966,0.0
2015-09-11 00:00:00,600519,BOT,100,China,181.653,0.0
2015-09-14 00:00:00,600519,SLD,100,China,178.658,0.0
2015-09-15 00:00:00,600519,BOT,100,China,185.523,0.0
2015-09-25 00:00:00,600519,SLD,100,China,180.179,0.0
2015-10-08 00:00:00,600519,BOT,100,China,187.31,0.0
2015-11-20 00:00:00,600519,SLD,100,China,202.619,0.0
2015-12-03 00:00:00,600519,BOT,100,China,206.041,0.0
2015-12-07 00:00:00,600519,SLD,100,China,202.714,0.0
2015-12-15 00:00:00,600519,BOT,100,China,201.649,0.0
2016-01-04 00:00:00,600519,SLD,100,China,199.661,0.0
2016-02-01 00:00:00,600519,BOT,100,China,190.058,0.0
2016-04-19 00:00:00,600519,SLD,100,China,229.574,0.0
2016-04-27 00:00:00,600519,BOT,100,China,231.514,0.0
2016-05-18 00:00:00,600519,SLD,100,China,231.143,0.0
2016-05-23 00:00:00,600519,BOT,100,China,237.437,0.0
2016-05-26 00:00:00,600519,SLD,100,China,236.943,0.0
2016-05-27 00:00:00,600519,BOT,100,China,239.016,0.0
2016-08-01 00:00:00,600519,SLD,100,China,296.249,0.0
2016-08-10 00:00:00,600519,BOT,100,China,304.34,0.0
2016-08-16 00:00:00,600519,SLD,100,China,299.163,0.0
2016-09-01 00:00:00,600519,BOT,100,China,299.406,0.0
2016-09-02 00:00:00,600519,SLD,100,China,296.133,0.0
2016-09-06 00:00:00,600519,BOT,100,China,299.503,0.0
2016-09-07 00:00:00,600519,SLD,100,China,296.735,0.0
2016-10-10 00:00:00,600519,BOT,100,China,289.945,0.0
2016-11-14 00:00:00,600519,SLD,100,China,301.096,0.0
2016-11-16 00:00:00,600519,BOT,100,China,303.048,0.0
2016-11-17 00:00:00,600519,SLD,100,China,301.621,0.0
2016-11-25 00:00:00,600519,BOT,100,China,304.428,0.0
2016-12-23 00:00:00,600519,SLD,100,China,309.974,0.0
2016-12-27 00:00:00,600519,BOT,100,China,314.218,0.0
2016-12-29 00:00:00,600519,SLD,100,China,313.733,0.0
2016-12-30 00:00:00,600519,BOT,100,China,317.239,0.0
2017-01-26 00:00:00,600519,SLD,100,China,331.508,0.0
2017-02-03 00:00:00,600519,BOT,100,China,335.102,0.0
2017-02-07 00:00:00,600519,SLD,100,China,333.295,0.0
2017-02-14 00:00:00,600519,BOT,100,China,339.084,0.0
2017-05-09 00:00:00,600519,SLD,100,China,386.581,0.0
2017-05-10 00:00:00,600519,BOT,100,China,395.342,0.0
2017-07-03 00:00:00,600519,SLD,100,China,444.762,0.0
2017-07-20 00:00:00,600519,BOT,100,China,449.478,0.0
2017-08-22 00:00:00,600519,SLD,100,China,469.336,0.0
2017-08-23 00:00:00,600519,BOT,100,China,477.54,0.0
2017-09-06 00:00:00,600519,SLD,100,China,478.052,0.0
2017-09-14 00:00:00,600519,BOT,100,China,482.144,0.0
2017-11-23 00:00:00,600519,SLD,100,China,621.397,0.0
2017-12-12 00:00:00,600519,BOT,100,China,641.906,0.0
2018-01-29 00:00:00,600519,SLD,100,China,724.71,0.0
2018-02-01 00:00:00,600519,BOT,100,China,742.379,0.0
2018-02-02 00:00:00,600519,SLD,100,China,714.85,0.0
2018-02-23 00:00:00,600519,BOT,100,China,726.682,0.0
2018-03-06 00:00:00,600519,SLD,100,China,687.37,0.0
2018-03-09 00:00:00,600519,BOT,100,China,713.371,0.0
2018-03-13 00:00:00,600519,SLD,100,China,700.06,0.0
2018-03-15 00:00:00,600519,BOT,100,China,717.828,0.0
2018-03-22 00:00:00,600519,SLD,100,China,713.874,0.0
2018-04-25 00:00:00,600519,BOT,100,China,673.458,0.0
2018-04-26 00:00:00,600519,SLD,100,China,663.578,0.0
2018-05-08 00:00:00,600519,BOT,100,China,688.258,0.0
2018-06-19 00:00:00,600519,SLD,100,China,737.0,0.0
2018-06-20 00:00:00,600519,BOT,100,China,741.0,0.0
2018-06-26 00:00:00,600519,SLD,100,China,747.0,0.0
2018-07-13 00:00:00,600519,BOT,100,China,735.12,0.0
2018-07-30 00:00:00,600519,SLD,100,China,715.0,0.0
