timestamp,ticker,action,quantity,exchange,price,commission
2008-10-31 00:00:00,SPY,BOT,2758,ARCA,96.83,13.79
2008-12-31 00:00:00,AGG,SLD,1987,ARCA,104.2,9.935
2008-12-31 00:00:00,AGG,BOT,1789,ARCA,104.2,8.945
2008-12-31 00:00:00,SPY,SLD,2758,ARCA,90.24,13.79
2008-12-31 00:00:00,SPY,BOT,2922,ARCA,90.24,14.61
2009-03-31 00:00:00,AGG,SLD,1789,ARCA,101.47,8.945
2009-03-31 00:00:00,AGG,BOT,1652,ARCA,101.47,8.26
2009-03-31 00:00:00,SPY,SLD,2922,ARCA,79.52,14.61
2009-03-31 00:00:00,SPY,BOT,2971,ARCA,79.52,14.855
2009-04-30 00:00:00,AGG,SLD,1652,ARCA,101.64,8.26
2009-04-30 00:00:00,AGG,BOT,1770,ARCA,101.64,8.85
2009-04-30 00:00:00,SPY,SLD,2971,ARCA,87.42,14.855
2009-04-30 00:00:00,SPY,BOT,2893,ARCA,87.42,14.465
2009-06-30 00:00:00,AGG,SLD,1770,ARCA,102.15,8.85
2009-06-30 00:00:00,AGG,BOT,1830,ARCA,102.15,9.15
2009-06-30 00:00:00,SPY,SLD,2893,ARCA,91.95,14.465
2009-06-30 00:00:00,SPY,BOT,2842,ARCA,91.95,14.21
2009-07-31 00:00:00,AGG,SLD,1830,ARCA,103.1,9.15
2009-07-31 00:00:00,AGG,BOT,1896,ARCA,103.1,9.48
2009-07-31 00:00:00,SPY,SLD,2842,ARCA,98.81,14.21
2009-07-31 00:00:00,SPY,BOT,2794,ARCA,98.81,13.97
2009-08-31 00:00:00,AGG,SLD,1896,ARCA,104.02,9.48
2009-08-31 00:00:00,AGG,BOT,1944,ARCA,104.02,9.72
2009-08-31 00:00:00,SPY,SLD,2794,ARCA,102.46,13.97
2009-08-31 00:00:00,SPY,BOT,2776,ARCA,102.46,13.88
2009-09-30 00:00:00,AGG,SLD,1944,ARCA,104.92,9.72
2009-09-30 00:00:00,AGG,BOT,1963,ARCA,104.92,9.815
2009-09-30 00:00:00,SPY,SLD,2776,ARCA,105.59,13.88
2009-09-30 00:00:00,SPY,BOT,2749,ARCA,105.59,13.745
2009-11-30 00:00:00,AGG,SLD,1963,ARCA,105.83,9.815
2009-11-30 00:00:00,AGG,BOT,1987,ARCA,105.83,9.935
2009-11-30 00:00:00,SPY,SLD,2749,ARCA,109.94,13.745
2009-11-30 00:00:00,SPY,BOT,2727,ARCA,109.94,13.635
2009-12-31 00:00:00,AGG,SLD,1987,ARCA,103.19,9.935
2009-12-31 00:00:00,AGG,BOT,2039,ARCA,103.19,10.195
2009-12-31 00:00:00,SPY,SLD,2727,ARCA,111.44,13.635
2009-12-31 00:00:00,SPY,BOT,2669,ARCA,111.44,13.345
2010-03-31 00:00:00,AGG,SLD,2039,ARCA,104.2,10.195
2010-03-31 00:00:00,AGG,BOT,2076,ARCA,104.2,10.38
2010-03-31 00:00:00,SPY,SLD,2669,ARCA,117.0,13.345
2010-03-31 00:00:00,SPY,BOT,2631,ARCA,117.0,13.155
2010-04-30 00:00:00,AGG,SLD,2076,ARCA,104.89,10.38
2010-04-30 00:00:00,AGG,BOT,2104,ARCA,104.89,10.52
2010-04-30 00:00:00,SPY,SLD,2631,ARCA,118.81,13.155
2010-04-30 00:00:00,SPY,BOT,2626,ARCA,118.81,13.13
2010-06-30 00:00:00,AGG,SLD,2104,ARCA,107.25,10.52
2010-06-30 00:00:00,AGG,BOT,1872,ARCA,107.25,9.36
2010-06-30 00:00:00,SPY,SLD,2626,ARCA,103.22,13.13
2010-06-30 00:00:00,SPY,BOT,2769,ARCA,103.22,13.845
2010-08-31 00:00:00,AGG,SLD,1872,ARCA,108.94,9.36
2010-08-31 00:00:00,AGG,BOT,1860,ARCA,108.94,9.3
2010-08-31 00:00:00,SPY,SLD,2769,ARCA,105.31,13.845
2010-08-31 00:00:00,SPY,BOT,2772,ARCA,105.31,13.86
2010-09-30 00:00:00,AGG,SLD,1860,ARCA,108.65,9.3
2010-09-30 00:00:00,AGG,BOT,1968,ARCA,108.65,9.84
2010-09-30 00:00:00,SPY,SLD,2772,ARCA,114.13,13.86
2010-09-30 00:00:00,SPY,BOT,2687,ARCA,114.13,13.435
2010-11-30 00:00:00,AGG,SLD,1968,ARCA,107.37,9.84
2010-11-30 00:00:00,AGG,BOT,2026,ARCA,107.37,10.13
2010-11-30 00:00:00,SPY,SLD,2687,ARCA,118.49,13.435
2010-11-30 00:00:00,SPY,BOT,2641,ARCA,118.49,13.205
2010-12-31 00:00:00,AGG,SLD,2026,ARCA,105.75,10.13
2010-12-31 00:00:00,AGG,BOT,2101,ARCA,105.75,10.505
2010-12-31 00:00:00,SPY,SLD,2641,ARCA,125.75,13.205
2010-12-31 00:00:00,SPY,BOT,2561,ARCA,125.75,12.805
2011-01-31 00:00:00,AGG,SLD,2101,ARCA,105.66,10.505
2011-01-31 00:00:00,AGG,BOT,2125,ARCA,105.66,10.625
2011-01-31 00:00:00,SPY,SLD,2561,ARCA,128.68,12.805
2011-01-31 00:00:00,SPY,BOT,2541,ARCA,128.68,12.705
2011-02-28 00:00:00,AGG,SLD,2125,ARCA,105.65,10.625
2011-02-28 00:00:00,AGG,BOT,2170,ARCA,105.65,10.85
2011-02-28 00:00:00,SPY,SLD,2541,ARCA,133.15,12.705
2011-02-28 00:00:00,SPY,BOT,2513,ARCA,133.15,12.565
2011-03-31 00:00:00,AGG,SLD,2170,ARCA,105.13,10.85
2011-03-31 00:00:00,AGG,BOT,2175,ARCA,105.13,10.875
2011-03-31 00:00:00,SPY,SLD,2513,ARCA,132.59,12.565
2011-03-31 00:00:00,SPY,BOT,2500,ARCA,132.59,12.5
2011-05-31 00:00:00,AGG,SLD,2175,ARCA,107.46,10.875
2011-05-31 00:00:00,AGG,BOT,2145,ARCA,107.46,10.725
2011-05-31 00:00:00,SPY,SLD,2500,ARCA,134.9,12.5
2011-05-31 00:00:00,SPY,BOT,2511,ARCA,134.9,12.555
2011-06-30 00:00:00,AGG,SLD,2145,ARCA,106.67,10.725
2011-06-30 00:00:00,AGG,BOT,2117,ARCA,106.67,10.585
2011-06-30 00:00:00,SPY,SLD,2511,ARCA,131.97,12.555
2011-06-30 00:00:00,SPY,BOT,2508,ARCA,131.97,12.54
2011-08-31 00:00:00,AGG,SLD,2117,ARCA,109.5,10.585
2011-08-31 00:00:00,AGG,BOT,1980,ARCA,109.5,9.9
2011-08-31 00:00:00,SPY,SLD,2508,ARCA,122.22,12.54
2011-08-31 00:00:00,SPY,BOT,2606,ARCA,122.22,13.03
2011-09-30 00:00:00,AGG,SLD,1980,ARCA,110.11,9.9
2011-09-30 00:00:00,AGG,BOT,1908,ARCA,110.11,9.54
2011-09-30 00:00:00,SPY,SLD,2606,ARCA,113.15,13.03
2011-09-30 00:00:00,SPY,BOT,2667,ARCA,113.15,13.335
2011-10-31 00:00:00,AGG,SLD,1908,ARCA,110.03,9.54
2011-10-31 00:00:00,AGG,BOT,2045,ARCA,110.03,10.225
2011-10-31 00:00:00,SPY,SLD,2667,ARCA,125.5,13.335
2011-10-31 00:00:00,SPY,BOT,2580,ARCA,125.5,12.9
2011-11-30 00:00:00,AGG,SLD,2045,ARCA,109.38,10.225
2011-11-30 00:00:00,AGG,BOT,1953,ARCA,109.38,9.765
2011-11-30 00:00:00,SPY,SLD,2580,ARCA,124.99,12.9
2011-11-30 00:00:00,SPY,BOT,2576,ARCA,124.99,12.88
2012-01-31 00:00:00,AGG,SLD,1953,ARCA,111.05,9.765
2012-01-31 00:00:00,AGG,BOT,2045,ARCA,111.05,10.225
2012-01-31 00:00:00,SPY,SLD,2576,ARCA,131.32,12.88
2012-01-31 00:00:00,SPY,BOT,2535,ARCA,131.32,12.675
2012-02-29 00:00:00,AGG,SLD,2045,ARCA,110.76,10.225
2012-02-29 00:00:00,AGG,BOT,2107,ARCA,110.76,10.535
2012-02-29 00:00:00,SPY,SLD,2535,ARCA,137.02,12.675
2012-02-29 00:00:00,SPY,BOT,2496,ARCA,137.02,12.48
2012-04-30 00:00:00,AGG,SLD,2107,ARCA,110.6,10.535
2012-04-30 00:00:00,AGG,BOT,2127,ARCA,110.6,10.635
2012-04-30 00:00:00,SPY,SLD,2496,ARCA,139.87,12.48
2012-04-30 00:00:00,SPY,BOT,2467,ARCA,139.87,12.335
2012-05-31 00:00:00,AGG,SLD,2127,ARCA,111.56,10.635
2012-05-31 00:00:00,AGG,BOT,2027,ARCA,111.56,10.135
2012-05-31 00:00:00,SPY,SLD,2467,ARCA,131.47,12.335
2012-05-31 00:00:00,SPY,BOT,2530,ARCA,131.47,12.65
2012-07-31 00:00:00,AGG,SLD,2027,ARCA,112.59,10.135
2012-07-31 00:00:00,AGG,BOT,2078,ARCA,112.59,10.39
2012-07-31 00:00:00,SPY,SLD,2530,ARCA,137.71,12.65
2012-07-31 00:00:00,SPY,BOT,2488,ARCA,137.71,12.44
2012-08-31 00:00:00,AGG,SLD,2078,ARCA,112.37,10.39
2012-08-31 00:00:00,AGG,BOT,2093,ARCA,112.37,10.465
2012-08-31 00:00:00,SPY,SLD,2488,ARCA,141.16,12.44
2012-08-31 00:00:00,SPY,BOT,2465,ARCA,141.16,12.325
2012-10-31 00:00:00,AGG,SLD,2093,ARCA,112.19,10.465
2012-10-31 00:00:00,AGG,BOT,2096,ARCA,112.19,10.48
2012-10-31 00:00:00,SPY,SLD,2465,ARCA,141.35,12.325
2012-10-31 00:00:00,SPY,BOT,2449,ARCA,141.35,12.245
2012-11-30 00:00:00,AGG,SLD,2096,ARCA,112.25,10.48
2012-11-30 00:00:00,AGG,BOT,2098,ARCA,112.25,10.49
2012-11-30 00:00:00,SPY,SLD,2449,ARCA,142.15,12.245
2012-11-30 00:00:00,SPY,BOT,2445,ARCA,142.15,12.225
2012-12-31 00:00:00,AGG,SLD,2098,ARCA,111.08,10.49
2012-12-31 00:00:00,AGG,BOT,2073,ARCA,111.08,10.365
2012-12-31 00:00:00,SPY,SLD,2445,ARCA,142.41,12.225
2012-12-31 00:00:00,SPY,BOT,2414,ARCA,142.41,12.07
2013-01-31 00:00:00,AGG,SLD,2073,ARCA,110.39,10.365
2013-01-31 00:00:00,AGG,BOT,2177,ARCA,110.39,10.885
2013-01-31 00:00:00,SPY,SLD,2414,ARCA,149.7,12.07
2013-01-31 00:00:00,SPY,BOT,2367,ARCA,149.7,11.835
2013-02-28 00:00:00,AGG,SLD,2177,ARCA,110.83,10.885
2013-02-28 00:00:00,AGG,BOT,2185,ARCA,110.83,10.925
2013-02-28 00:00:00,SPY,SLD,2367,ARCA,151.61,11.835
2013-02-28 00:00:00,SPY,BOT,2360,ARCA,151.61,11.8
2013-04-30 00:00:00,AGG,SLD,2185,ARCA,111.54,10.925
2013-04-30 00:00:00,AGG,BOT,2236,ARCA,111.54,11.18
2013-04-30 00:00:00,SPY,SLD,2360,ARCA,159.68,11.8
2013-04-30 00:00:00,SPY,BOT,2315,ARCA,159.68,11.575
2013-05-31 00:00:00,AGG,SLD,2236,ARCA,109.11,11.18
2013-05-31 00:00:00,AGG,BOT,2321,ARCA,109.11,11.605
2013-05-31 00:00:00,SPY,SLD,2315,ARCA,163.45,11.575
2013-05-31 00:00:00,SPY,BOT,2274,ARCA,163.45,11.37
2013-07-31 00:00:00,AGG,SLD,2321,ARCA,107.3,11.605
2013-07-31 00:00:00,AGG,BOT,2359,ARCA,107.3,11.795
2013-07-31 00:00:00,SPY,SLD,2274,ARCA,168.71,11.37
2013-07-31 00:00:00,SPY,BOT,2221,ARCA,168.71,11.105
2013-09-30 00:00:00,AGG,SLD,2359,ARCA,107.2,11.795
2013-09-30 00:00:00,AGG,BOT,2354,ARCA,107.2,11.77
2013-09-30 00:00:00,SPY,SLD,2221,ARCA,168.01,11.105
2013-09-30 00:00:00,SPY,BOT,2212,ARCA,168.01,11.06
2013-10-31 00:00:00,AGG,SLD,2354,ARCA,107.9,11.77
2013-10-31 00:00:00,AGG,BOT,2406,ARCA,107.9,12.03
2013-10-31 00:00:00,SPY,SLD,2212,ARCA,175.79,11.06
2013-10-31 00:00:00,SPY,BOT,2183,ARCA,175.79,10.915
2013-12-31 00:00:00,AGG,SLD,2406,ARCA,106.43,12.03
2013-12-31 00:00:00,AGG,BOT,2478,ARCA,106.43,12.39
2013-12-31 00:00:00,SPY,SLD,2183,ARCA,184.69,10.915
2013-12-31 00:00:00,SPY,BOT,2121,ARCA,184.69,10.605
2014-01-31 00:00:00,AGG,SLD,2478,ARCA,108.07,12.39
2014-01-31 00:00:00,AGG,BOT,2418,ARCA,108.07,12.09
2014-01-31 00:00:00,SPY,SLD,2121,ARCA,178.18,10.605
2014-01-31 00:00:00,SPY,BOT,2164,ARCA,178.18,10.82
2014-02-28 00:00:00,AGG,SLD,2418,ARCA,108.27,12.09
2014-02-28 00:00:00,AGG,BOT,2467,ARCA,108.27,12.335
2014-02-28 00:00:00,SPY,SLD,2164,ARCA,186.29,10.82
2014-02-28 00:00:00,SPY,BOT,2131,ARCA,186.29,10.655
2014-03-31 00:00:00,AGG,SLD,2467,ARCA,107.91,12.335
2014-03-31 00:00:00,AGG,BOT,2464,ARCA,107.91,12.32
2014-03-31 00:00:00,SPY,SLD,2131,ARCA,187.01,10.655
2014-03-31 00:00:00,SPY,BOT,2116,ARCA,187.01,10.58
2014-04-30 00:00:00,AGG,SLD,2464,ARCA,108.59,12.32
2014-04-30 00:00:00,AGG,BOT,2470,ARCA,108.59,12.35
2014-04-30 00:00:00,SPY,SLD,2116,ARCA,188.31,10.58
2014-04-30 00:00:00,SPY,BOT,2116,ARCA,188.31,10.58
2014-06-30 00:00:00,AGG,SLD,2470,ARCA,109.4,12.35
2014-06-30 00:00:00,AGG,BOT,2517,ARCA,109.4,12.585
2014-06-30 00:00:00,SPY,SLD,2116,ARCA,195.72,10.58
2014-06-30 00:00:00,SPY,BOT,2083,ARCA,195.72,10.415
2014-07-31 00:00:00,AGG,SLD,2517,ARCA,108.93,12.585
2014-07-31 00:00:00,AGG,BOT,2528,ARCA,108.93,12.64
2014-07-31 00:00:00,SPY,SLD,2083,ARCA,193.09,10.415
2014-07-31 00:00:00,SPY,BOT,2089,ARCA,193.09,10.445
2014-09-30 00:00:00,AGG,SLD,2528,ARCA,109.11,12.64
2014-09-30 00:00:00,AGG,BOT,2521,ARCA,109.11,12.605
2014-09-30 00:00:00,SPY,SLD,2089,ARCA,197.02,10.445
2014-09-30 00:00:00,SPY,BOT,2066,ARCA,197.02,10.33
2014-10-31 00:00:00,AGG,SLD,2521,ARCA,110.08,12.605
2014-10-31 00:00:00,AGG,BOT,2518,ARCA,110.08,12.59
2014-10-31 00:00:00,SPY,SLD,2066,ARCA,201.66,10.33
2014-10-31 00:00:00,SPY,BOT,2055,ARCA,201.66,10.275
2014-12-31 00:00:00,AGG,SLD,2518,ARCA,110.12,12.59
2014-12-31 00:00:00,AGG,BOT,2562,ARCA,110.12,12.81
2014-12-31 00:00:00,SPY,SLD,2055,ARCA,205.54,10.275
2014-12-31 00:00:00,SPY,BOT,2030,ARCA,205.54,10.15
2015-03-31 00:00:00,AGG,SLD,2562,ARCA,111.43,12.81
2015-03-31 00:00:00,AGG,BOT,2541,ARCA,111.43,12.705
2015-03-31 00:00:00,SPY,SLD,2030,ARCA,206.43,10.15
2015-03-31 00:00:00,SPY,BOT,2028,ARCA,206.43,10.14
2015-04-30 00:00:00,AGG,SLD,2541,ARCA,110.86,12.705
2015-04-30 00:00:00,AGG,BOT,2562,ARCA,110.86,12.81
2015-04-30 00:00:00,SPY,SLD,2028,ARCA,208.46,10.14
2015-04-30 00:00:00,SPY,BOT,2016,ARCA,208.46,10.08
2015-06-30 00:00:00,AGG,SLD,2562,ARCA,108.78,12.81
2015-06-30 00:00:00,AGG,BOT,2541,ARCA,108.78,12.705
2015-06-30 00:00:00,SPY,SLD,2016,ARCA,205.85,10.08
2015-06-30 00:00:00,SPY,BOT,2000,ARCA,205.85,10.0
2015-07-31 00:00:00,AGG,SLD,2541,ARCA,109.5,12.705
2015-07-31 00:00:00,AGG,BOT,2567,ARCA,109.5,12.835
2015-07-31 00:00:00,SPY,SLD,2000,ARCA,210.5,10.0
2015-07-31 00:00:00,SPY,BOT,1988,ARCA,210.5,9.94
2015-08-31 00:00:00,AGG,SLD,2567,ARCA,108.92,12.835
2015-08-31 00:00:00,AGG,BOT,2482,ARCA,108.92,12.41
2015-08-31 00:00:00,SPY,SLD,1988,ARCA,197.67,9.94
2015-08-31 00:00:00,SPY,BOT,2032,ARCA,197.67,10.16
2015-09-30 00:00:00,AGG,SLD,2482,ARCA,109.58,12.41
2015-09-30 00:00:00,AGG,BOT,2383,ARCA,109.58,11.915
2015-09-30 00:00:00,SPY,SLD,2032,ARCA,191.63,10.16
2015-09-30 00:00:00,SPY,BOT,2051,ARCA,191.63,10.255
2015-11-30 00:00:00,AGG,SLD,2383,ARCA,108.81,11.915
2015-11-30 00:00:00,AGG,BOT,2550,ARCA,108.81,12.75
2015-11-30 00:00:00,SPY,SLD,2051,ARCA,208.69,10.255
2015-11-30 00:00:00,SPY,BOT,1981,ARCA,208.69,9.905
2015-12-31 00:00:00,AGG,SLD,2550,ARCA,108.01,12.75
2015-12-31 00:00:00,AGG,BOT,2519,ARCA,108.01,12.595
2015-12-31 00:00:00,SPY,SLD,1981,ARCA,203.87,9.905
2015-12-31 00:00:00,SPY,BOT,1981,ARCA,203.87,9.905
2016-02-29 00:00:00,AGG,SLD,2519,ARCA,110.09,12.595
2016-02-29 00:00:00,AGG,BOT,2449,ARCA,110.09,12.245
2016-03-31 00:00:00,AGG,SLD,2449,ARCA,110.83,12.245
2016-03-31 00:00:00,AGG,BOT,2435,ARCA,110.83,12.175
2016-05-31 00:00:00,AGG,SLD,2435,ARCA,110.7,12.175
2016-05-31 00:00:00,AGG,BOT,2427,ARCA,110.7,12.135
2016-06-30 00:00:00,AGG,SLD,2427,ARCA,112.62,12.135
2016-06-30 00:00:00,AGG,BOT,2398,ARCA,112.62,11.99
2016-08-31 00:00:00,AGG,SLD,2398,ARCA,112.57,11.99
2016-08-31 00:00:00,AGG,BOT,2389,ARCA,112.57,11.945
2016-09-30 00:00:00,AGG,SLD,2389,ARCA,112.42,11.945
2016-09-30 00:00:00,AGG,BOT,2387,ARCA,112.42,11.935
